,1B,2B,3B,HR,BB,Career Start,Career Ended,playerID,nameFirst,nameLast,salary,POS
0,-0.0222952405844,0.00822598260478,-0.00237894398418,-0.00398008876076,0.0547589075306,2001,2005,abreubo01,Bobby,Abreu,9000000,LF
1,-0.0222952405844,0.00822598260478,-0.00237894398418,-0.00398008876076,0.0547589075306,2001,2005,abreubo01,Bobby,Abreu,9000000,OF
2,-0.0222952405844,0.00822598260478,-0.00237894398418,-0.00398008876076,0.0547589075306,2001,2005,abreubo01,Bobby,Abreu,9000000,RF
3,-0.0222952405844,0.00822598260478,-0.00237894398418,-0.00398008876076,0.0547589075306,2001,2005,abreubo01,Bobby,Abreu,9000000,CF
9,-0.0222952405844,0.00822598260478,-0.00237894398418,-0.00398008876076,0.0547589075306,2001,2005,abreubo01,Bobby,Abreu,9000000,DH
54,-0.0265923805021,0.00775699035476,-0.00109876050023,0.0123382838618,0.0579708471897,1992,1999,bagweje01,Jeff,Bagwell,6875000,1B
58,-0.0265923805021,0.00775699035476,-0.00109876050023,0.0123382838618,0.0579708471897,1992,1999,bagweje01,Jeff,Bagwell,6875000,OF
59,-0.0265923805021,0.00775699035476,-0.00109876050023,0.0123382838618,0.0579708471897,1992,1999,bagweje01,Jeff,Bagwell,6875000,RF
63,-0.0265923805021,0.00775699035476,-0.00109876050023,0.0123382838618,0.0579708471897,1992,1999,bagweje01,Jeff,Bagwell,6875000,DH
76,-0.0236861617852,0.0118517084317,0.00211475009101,0.00811140178236,0.0373105521946,2005,2005,bayja01,Jason,Bay,4750000,CF
78,-0.0236861617852,0.0118517084317,0.00211475009101,0.00811140178236,0.0373105521946,2005,2005,bayja01,Jason,Bay,4750000,LF
79,-0.0236861617852,0.0118517084317,0.00211475009101,0.00811140178236,0.0373105521946,2005,2005,bayja01,Jason,Bay,4750000,OF
81,-0.0236861617852,0.0118517084317,0.00211475009101,0.00811140178236,0.0373105521946,2005,2005,bayja01,Jason,Bay,4750000,RF
90,-0.0236861617852,0.0118517084317,0.00211475009101,0.00811140178236,0.0373105521946,2005,2005,bayja01,Jason,Bay,4750000,DH
107,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,CF
108,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,OF
109,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,RF
112,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,1B
114,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,LF
118,-0.0228384941154,0.00270134633008,-0.00242324846754,0.0233999075932,0.0206932476618,1979,1979,baylodo01,Don,Baylor,695909,DH
181,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,3B
182,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,CF
183,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,OF
184,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,RF
190,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,DH
192,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,1B
195,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,LF
200,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,SS
211,0.00978566284348,0.0154910459009,-0.00242937967539,-0.00238795261527,-0.038023286162,1979,1979,bellbu01,Buddy,Bell,830454,2B
221,-0.0220267661335,0.0189300592276,-0.0020848562179,0.0213583281529,0.032747590689,1998,1998,belleal01,Albert,Belle,5700000,DH
222,-0.0220267661335,0.0189300592276,-0.0020848562179,0.0213583281529,0.032747590689,1998,1998,belleal01,Albert,Belle,5700000,LF
223,-0.0220267661335,0.0189300592276,-0.0020848562179,0.0213583281529,0.032747590689,1998,1998,belleal01,Albert,Belle,5700000,OF
224,-0.0220267661335,0.0189300592276,-0.0020848562179,0.0213583281529,0.032747590689,1998,1998,belleal01,Albert,Belle,5700000,RF
259,-0.0114695660188,0.0117601219411,0.0044987416236,-0.00469567987879,0.00337520879851,2002,2002,beltrca01,Carlos,Beltran,13000000,CF
260,-0.0114695660188,0.0117601219411,0.0044987416236,-0.00469567987879,0.00337520879851,2002,2002,beltrca01,Carlos,Beltran,13000000,OF
262,-0.0114695660188,0.0117601219411,0.0044987416236,-0.00469567987879,0.00337520879851,2002,2002,beltrca01,Carlos,Beltran,13000000,DH
266,-0.0114695660188,0.0117601219411,0.0044987416236,-0.00469567987879,0.00337520879851,2002,2002,beltrca01,Carlos,Beltran,13000000,LF
268,-0.0114695660188,0.0117601219411,0.0044987416236,-0.00469567987879,0.00337520879851,2002,2002,beltrca01,Carlos,Beltran,13000000,RF
302,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,C
304,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,CF
305,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,LF
306,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,OF
311,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,RF
312,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,2B
323,0.0210738539282,-0.00431378385241,0.00158984730813,-0.0100548629686,0.00622298545779,1992,1997,biggicr01,Craig,Biggio,4000000,DH
349,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,1B
351,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,3B
352,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,CF
354,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,LF
356,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,OF
358,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,RF
396,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,DH
420,-0.0188407662896,0.00409030263836,0.00572197549257,0.00530056729756,0.0206764209108,1989,1989,bonilbo01,Bobby,Bonilla,3750000,P
422,-0.0233920061506,0.00701504197455,-0.00236711598986,-0.00638120738489,-0.0123151320621,2002,2002,booneaa01,Aaron,Boone,925000,2B
423,-0.0233920061506,0.00701504197455,-0.00236711598986,-0.00638120738489,-0.0123151320621,2002,2002,booneaa01,Aaron,Boone,925000,3B
426,-0.0233920061506,0.00701504197455,-0.00236711598986,-0.00638120738489,-0.0123151320621,2002,2002,booneaa01,Aaron,Boone,925000,SS
439,-0.0233920061506,0.00701504197455,-0.00236711598986,-0.00638120738489,-0.0123151320621,2002,2002,booneaa01,Aaron,Boone,925000,DH
443,-0.0233920061506,0.00701504197455,-0.00236711598986,-0.00638120738489,-0.0123151320621,2002,2002,booneaa01,Aaron,Boone,925000,1B
450,0.0370276896138,-0.015789813959,0.00313820636259,-0.0168517064899,-0.0651443869498,1974,1974,bowala01,Larry,Bowa,525000,2B
451,0.0370276896138,-0.015789813959,0.00313820636259,-0.0168517064899,-0.0651443869498,1974,1974,bowala01,Larry,Bowa,525000,SS
469,0.0141601726065,0.0159513730366,-0.00234279852402,-0.00528136828186,-0.0214685589345,1985,1985,bucknbi01,Bill,Buckner,400000,1B
470,0.0141601726065,0.0159513730366,-0.00234279852402,-0.00528136828186,-0.0214685589345,1985,1985,bucknbi01,Bill,Buckner,400000,LF
471,0.0141601726065,0.0159513730366,-0.00234279852402,-0.00528136828186,-0.0214685589345,1985,1985,bucknbi01,Bill,Buckner,400000,OF
472,0.0141601726065,0.0159513730366,-0.00234279852402,-0.00528136828186,-0.0214685589345,1985,1985,bucknbi01,Bill,Buckner,400000,RF
513,0.0141601726065,0.0159513730366,-0.00234279852402,-0.00528136828186,-0.0214685589345,1985,1985,bucknbi01,Bill,Buckner,400000,DH
524,0.0199019858191,-0.0055637477437,-0.00288302201002,-0.0102134601486,-0.00341356623178,2013,2013,butlebi03,Billy,Butler,1985000,1B
525,0.0199019858191,-0.0055637477437,-0.00288302201002,-0.0102134601486,-0.00341356623178,2013,2013,butlebi03,Billy,Butler,1985000,DH
526,0.0199019858191,-0.0055637477437,-0.00288302201002,-0.0102134601486,-0.00341356623178,2013,2013,butlebi03,Billy,Butler,1985000,LF
527,0.0199019858191,-0.0055637477437,-0.00288302201002,-0.0102134601486,-0.00341356623178,2013,2013,butlebi03,Billy,Butler,1985000,OF
537,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,1B
539,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,3B
540,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,LF
542,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,2B
544,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,DH
546,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,OF
547,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,RF
557,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,SS
586,0.0276981024767,0.00279273234586,0.00147212184675,-0.0207802704904,-0.0352401224597,1978,1978,cabelen01,Enos,Cabell,370833,CF
590,0.0104653901194,0.0102957508192,0.00148090573657,-0.0181892745936,-0.0291191895475,2001,2003,cabreor01,Orlando,Cabrera,2850000,2B
591,0.0104653901194,0.0102957508192,0.00148090573657,-0.0181892745936,-0.0291191895475,2001,2003,cabreor01,Orlando,Cabrera,2850000,SS
604,0.0104653901194,0.0102957508192,0.00148090573657,-0.0181892745936,-0.0291191895475,2001,2003,cabreor01,Orlando,Cabrera,2850000,DH
612,0.0104653901194,0.0102957508192,0.00148090573657,-0.0181892745936,-0.0291191895475,2001,2003,cabreor01,Orlando,Cabrera,2850000,3B
616,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,CF
617,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,LF
618,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,OF
619,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,RF
620,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,1B
625,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,2B
626,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,3B
628,-0.0225917918621,0.000393107611055,0.000264466165742,0.00842173772862,-0.0140125731038,1986,1991,cartejo01,Joe,Carter,3421523,DH
694,0.0184577361409,-0.00975924575491,0.000856009115861,0.0174971200709,-0.0262495530749,1998,1998,castivi02,Vinny,Castilla,3000000,SS
695,0.0184577361409,-0.00975924575491,0.000856009115861,0.0174971200709,-0.0262495530749,1998,1998,castivi02,Vinny,Castilla,3000000,3B
698,0.0184577361409,-0.00975924575491,0.000856009115861,0.0174971200709,-0.0262495530749,1998,1998,castivi02,Vinny,Castilla,3000000,1B
699,0.0184577361409,-0.00975924575491,0.000856009115861,0.0174971200709,-0.0262495530749,1998,1998,castivi02,Vinny,Castilla,3000000,2B
720,0.0113221726125,-0.0072301040043,0.00976342911827,-0.0169700492281,-0.0239697175181,2012,2012,castrst01,Starlin,Castro,567000,SS
724,0.00441822435813,-0.00362277406965,-0.00575357892734,-0.0130261820912,-0.00593662541428,1978,1978,chambch01,Chris,Chambliss,784726,1B
731,0.00441822435813,-0.00362277406965,-0.00575357892734,-0.0130261820912,-0.00593662541428,1978,1978,chambch01,Chris,Chambliss,784726,DH
744,-0.0224561403509,-0.00481481481481,-0.00359649122807,0.0119785575049,0.0280214424951,1988,1988,clarkwi02,Will,Clark,4275000,1B
753,-0.0224561403509,-0.00481481481481,-0.00359649122807,0.0119785575049,0.0280214424951,1988,1988,clarkwi02,Will,Clark,4275000,DH
766,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,1B
768,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,LF
769,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,OF
770,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,RF
787,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,DH
792,0.025007552837,0.000133542915439,0.000193746688792,-0.00772359681424,-0.00584852292779,1993,1993,coninje01,Jeff,Conine,2240000,3B
846,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,3B
847,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,CF
848,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,DH
849,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,LF
850,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,OF
851,0.00171234220914,-0.0045050041321,0.00877650094535,0.00397944543236,-0.0103181516551,1977,1977,cowenal01,Al,Cowens,380000,RF
904,-0.0312207930813,-0.0160227127849,0.000697587654665,0.0062434948463,-0.00821478742029,2000,2000,cruzjo02,Jose,Cruz,1500000,CF
905,-0.0312207930813,-0.0160227127849,0.000697587654665,0.0062434948463,-0.00821478742029,2000,2000,cruzjo02,Jose,Cruz,1500000,LF
907,-0.0312207930813,-0.0160227127849,0.000697587654665,0.0062434948463,-0.00821478742029,2000,2000,cruzjo02,Jose,Cruz,1500000,OF
921,-0.0312207930813,-0.0160227127849,0.000697587654665,0.0062434948463,-0.00821478742029,2000,2000,cruzjo02,Jose,Cruz,1500000,DH
924,-0.0312207930813,-0.0160227127849,0.000697587654665,0.0062434948463,-0.00821478742029,2000,2000,cruzjo02,Jose,Cruz,1500000,RF
952,-0.0139666984973,0.00523962878532,-0.00461255132346,0.0138795403709,0.0583165493076,2000,2001,delgaca01,Carlos,Delgado,12000000,C
953,-0.0139666984973,0.00523962878532,-0.00461255132346,0.0138795403709,0.0583165493076,2000,2001,delgaca01,Carlos,Delgado,12000000,DH
955,-0.0139666984973,0.00523962878532,-0.00461255132346,0.0138795403709,0.0583165493076,2000,2001,delgaca01,Carlos,Delgado,12000000,LF
956,-0.0139666984973,0.00523962878532,-0.00461255132346,0.0138795403709,0.0583165493076,2000,2001,delgaca01,Carlos,Delgado,12000000,OF
957,-0.0139666984973,0.00523962878532,-0.00461255132346,0.0138795403709,0.0583165493076,2000,2001,delgaca01,Carlos,Delgado,12000000,1B
986,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,2B
989,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,SS
998,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,3B
999,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,1B
1001,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,LF
1002,0.0252610671401,-0.00359224372285,-6.01883896596e-06,-0.0078335189142,0.00054470492642,1987,1987,doranbi02,Bill,Doran,933000,OF
1007,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,LF
1008,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,OF
1009,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,RF
1010,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,CF
1011,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,DH
1059,-0.0265957588036,0.00648578715763,0.00281855840602,0.0131993214152,0.0413187907728,1982,1984,evansdw01,Dwight,Evans,1070000,1B
1075,0.0330009863582,-0.00413718240204,0.00533886141581,-0.0168541186457,-0.0277421084986,1986,1986,fernato01,Tony,Fernandez,1500000,DH
1076,0.0330009863582,-0.00413718240204,0.00533886141581,-0.0168541186457,-0.0277421084986,1986,1986,fernato01,Tony,Fernandez,1500000,SS
1077,0.0330009863582,-0.00413718240204,0.00533886141581,-0.0168541186457,-0.0277421084986,1986,1986,fernato01,Tony,Fernandez,1500000,3B
1090,0.0330009863582,-0.00413718240204,0.00533886141581,-0.0168541186457,-0.0277421084986,1986,1986,fernato01,Tony,Fernandez,1500000,2B
1106,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,1B
1108,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,3B
1109,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,DH
1110,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,LF
1111,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,OF
1116,-0.0165803705986,-0.0184480516205,-0.00382639592017,0.00965234574367,0.025168813953,1991,1991,fieldce01,Cecil,Fielder,3518750,2B
1141,-0.00206067689313,0.00122216209478,-0.00230334982704,0.00260154149564,0.00880966811011,2009,2013,fieldpr01,Prince,Fielder,9000000,1B
1142,-0.00206067689313,0.00122216209478,-0.00230334982704,0.00260154149564,0.00880966811011,2009,2013,fieldpr01,Prince,Fielder,9000000,DH
1155,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,CF
1156,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,DH
1157,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,LF
1158,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,OF
1159,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,RF
1191,0.021572091865,-0.00163758554855,0.0110053944166,-0.00819182823397,-0.0219933243136,1992,1992,finlest01,Steve,Finley,3400000,P
1209,-0.00226175616318,-0.00749934211566,-0.00325560341582,0.0057124687341,-0.0255327721788,2006,2007,francje02,Jeff,Francoeur,2937500,OF
1210,-0.00226175616318,-0.00749934211566,-0.00325560341582,0.0057124687341,-0.0255327721788,2006,2007,francje02,Jeff,Francoeur,2937500,RF
1211,-0.00226175616318,-0.00749934211566,-0.00325560341582,0.0057124687341,-0.0255327721788,2006,2007,francje02,Jeff,Francoeur,2937500,CF
1222,-0.00226175616318,-0.00749934211566,-0.00325560341582,0.0057124687341,-0.0255327721788,2006,2007,francje02,Jeff,Francoeur,2937500,DH
1223,-0.00226175616318,-0.00749934211566,-0.00325560341582,0.0057124687341,-0.0255327721788,2006,2007,francje02,Jeff,Francoeur,2937500,LF
1235,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,3B
1236,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,DH
1239,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,SS
1244,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,LF
1245,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,OF
1247,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,1B
1252,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,2B
1287,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,P
1294,0.0177140015349,-0.000688695585667,-0.00230252861346,-0.0289115332993,-0.0445173355621,1984,1984,gaettga01,Gary,Gaetti,1065000,RF
1300,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,2B
1301,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,3B
1303,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,1B
1306,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,LF
1307,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,OF
1308,0.0133642306476,-0.000550306832371,-0.00278651750148,0.00588582746814,-0.0243552832381,1976,1985,garvest01,Steve,Garvey,1250000,RF
1323,-0.0169423534686,-0.00160235771354,-0.00390077628716,0.0130563395697,0.00845570174397,2008,2008,gonzaad01,Adrian,Gonzalez,3125000,1B
1324,-0.0169423534686,-0.00160235771354,-0.00390077628716,0.0130563395697,0.00845570174397,2008,2008,gonzaad01,Adrian,Gonzalez,3125000,DH
1327,-0.0169423534686,-0.00160235771354,-0.00390077628716,0.0130563395697,0.00845570174397,2008,2008,gonzaad01,Adrian,Gonzalez,3125000,OF
1328,-0.0169423534686,-0.00160235771354,-0.00390077628716,0.0130563395697,0.00845570174397,2008,2008,gonzaad01,Adrian,Gonzalez,3125000,RF
1342,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,1B
1343,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,3B
1344,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,LF
1345,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,OF
1352,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,CF
1364,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,DH
1392,0.000554287307289,0.000579158516647,0.000308290250231,0.0182556857851,0.0149781636632,2000,2001,gonzalu01,Luis,Gonzalez,2025000,RF
1393,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,DH
1394,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,OF
1395,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,RF
1396,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,LF
1401,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,CF
1417,-0.0155192246201,-0.000643314734845,-0.00100652425716,-0.00546485614989,0.0150153948603,2000,2000,greensh01,Shawn,Green,7833333,1B
1444,-0.0250289679208,0.00422029747882,0.00456670428258,-0.00558512556396,0.0421268377456,1973,1973,grichbo01,Bobby,Grich,600000,2B
1445,-0.0250289679208,0.00422029747882,0.00456670428258,-0.00558512556396,0.0421268377456,1973,1973,grichbo01,Bobby,Grich,600000,3B
1446,-0.0250289679208,0.00422029747882,0.00456670428258,-0.00558512556396,0.0421268377456,1973,1973,grichbo01,Bobby,Grich,600000,SS
1449,-0.0250289679208,0.00422029747882,0.00456670428258,-0.00558512556396,0.0421268377456,1973,1973,grichbo01,Bobby,Grich,600000,1B
